1;200;40;0;39;2;5,69705358946899
1;200;40;1;40;2;5,697551509373745
1;200;40;2;40;1;5,698583115931545
1;200;40;3;42;1;5,699518135590551
1;200;40;4;40;2;5,700268704720051
1;200;40;5;40;2;5,700993971401137
1;200;40;6;42;1;5,701810378078281
1;200;40;7;41;2;5,70254270132371
1;200;40;8;42;3;5,703520843186986
1;200;40;0;39;0;5,704331659223066
1;200;40;9;43;1;5,7044658307462335
1;200;40;1;41;0;5,705093174995038
2;200;40;0;41;0;5,7053903875093726
2;200;40;0;41;1;5,705438750103033
1;200;40;2;42;1;5,706052070396638
2;200;40;1;39;2;5,706115092725624
2;200;40;1;41;2;5,706159762115949
2;200;40;2;40;2;5,706778840232446
2;200;40;2;41;1;5,706922264676747
1;200;40;3;41;2;5,706936504547364
2;200;40;3;42;1;5,708009732780832
2;200;40;3;39;1;5,7080431851591555
1;200;40;4;41;2;5,70818892605929
2;200;40;4;41;1;5,709039290504903
2;200;40;4;41;1;5,709042956041301
1;200;40;5;42;2;5,7092943576939374
2;200;40;5;40;1;5,70987759302896
2;200;40;5;39;1;5,709898697383404
1;200;40;6;40;2;5,710236847332615
2;200;40;6;40;1;5,710701172705962
2;200;40;6;41;1;5,710758927938026
1;200;40;7;42;2;5,7109428943027005
2;200;40;7;41;1;5,711269688496023
2;200;40;7;40;2;5,711454837830704
1;200;40;8;40;1;5,711688761670343
2;200;40;8;40;2;5,712030406366107
2;200;40;8;41;1;5,712234201730539
1;200;40;0;43;1;5,712639463377286
1;200;40;9;42;1;5,71272376256346
2;200;40;9;40;1;5,712967427010406
2;200;40;9;40;1;5,713027620554467
1;200;40;1;41;2;5,7134502939887115
2;200;40;0;42;1;5,713562234745568
2;200;40;0;47;2;5,7136297550568615
8;200;40;0;42;1;5,713806990698054
8;200;40;0;42;2;5,713819762279415
8;200;40;0;43;2;5,71384752480912
8;200;40;0;40;2;5,713925924572807
8;200;40;0;43;5;5,713989443740558
8;200;40;0;41;1;5,7140259784879905
8;200;40;0;40;2;5,714036417341962
8;200;40;0;43;1;5,714055295554082
1;200;40;2;40;2;5,714727886553476
2;200;40;1;41;1;5,714855138745105
2;200;40;1;42;2;5,714954296945275
8;200;40;1;42;1;5,715017476371871
8;200;40;1;39;1;5,715047012111737
8;200;40;1;39;2;5,715080655218988
8;200;40;1;40;1;5,715176037759842
8;200;40;1;42;1;5,715198575771742
8;200;40;1;42;0;5,715262311783943
8;200;40;1;39;2;5,715287403065707
8;200;40;1;42;1;5,715336703735651
2;200;40;2;42;0;5,715967914937275
2;200;40;2;43;1;5,716018429404503
8;200;40;2;40;0;5,716072502565316
8;200;40;2;41;1;5,716164097620016
8;200;40;2;40;1;5,71616687313575
8;200;40;2;43;1;5,716226823484277
8;200;40;2;39;1;5,716247919320951
8;200;40;2;42;2;5,716271006358209
8;200;40;2;42;0;5,716303316378895
8;200;40;2;42;1;5,716399574059143
1;200;40;3;42;1;5,716486844245728
8;200;40;3;40;1;5,7173836741710975
8;200;40;3;40;1;5,717385216787584
8;200;40;3;40;0;5,717428294321051
8;200;40;3;41;1;5,717481130473407
8;200;40;3;43;1;5,7175097745912975
8;200;40;3;41;1;5,71764965741418
8;200;40;3;43;1;5,7177212648237505
8;200;40;3;40;2;5,717780320503965
2;200;40;3;39;2;5,717868458913136
2;200;40;3;42;1;5,717955056042675
1;200;40;4;42;1;5,717979245501072
8;200;40;4;41;2;5,718428152405151
8;200;40;4;40;1;5,718575683568135
8;200;40;4;42;0;5,718623863285667
8;200;40;4;40;2;5,718626734388801
8;200;40;4;40;1;5,71868013295101
8;200;40;4;40;1;5,718747284793617
8;200;40;4;42;2;5,718768041044626
8;200;40;4;41;1;5,718792118300488
2;200;40;4;43;1;5,719040312550721
2;200;40;4;42;1;5,719129779344022
1;200;40;5;40;1;5,719340019001881
8;200;40;5;41;2;5,71948607770943
8;200;40;5;46;1;5,719548112315789
8;200;40;5;41;1;5,719591184278121
8;200;40;5;42;1;5,719641898153806
8;200;40;5;41;1;5,719660100334825
8;200;40;5;40;2;5,719830493722393
8;200;40;5;40;1;5,719874331602229
8;200;40;5;44;1;5,71990418262823
