1;200;40;0;40;-1;5,723726498845349
1;200;40;1;40;-1;5,725740608702436
1;200;40;2;40;-1;5,728076041800747
1;200;40;0;40;-1;5,72956701901608
1;200;40;3;40;-1;5,730553459540267
1;200;40;1;39;-1;5,7321457335960835
1;200;40;4;41;-1;5,733042472203168
1;200;40;2;40;-1;5,734674850357458
1;200;40;5;39;-1;5,735225396314437
1;200;40;0;39;-1;5,735949043189749
1;200;40;3;38;-1;5,736674524586685
1;200;40;6;39;-1;5,737141756878975
1;200;40;1;40;-1;5,7378762980401685
1;200;40;4;39;-1;5,738759339549332
1;200;40;7;38;-1;5,738872064234834
1;200;40;2;39;-1;5,740452052364537
1;200;40;5;37;-1;5,741148831445808
1;200;40;8;41;-1;5,741212284558401
1;200;40;0;39;-1;5,74222446572273
1;200;40;3;40;-1;5,7431781044730705
1;200;40;6;41;-1;5,743637075982736
1;200;40;9;40;-1;5,744130055220621
1;200;40;1;40;-1;5,744573235621435
1;200;40;4;41;-1;5,74513933453596
1;200;40;7;41;-1;5,745325277665144
2;200;40;0;41;-1;5,745876754551032
2;200;40;0;40;-1;5,745879485359909
1;200;40;2;40;-1;5,746940820143343
1;200;40;5;41;-1;5,7477442783065085
1;200;40;8;41;-1;5,747999647041909
2;200;40;1;39;-1;5,748608185325917
2;200;40;1;41;-1;5,749099620633249
1;200;40;0;38;-1;5,749172317728796
1;200;40;3;40;-1;5,750175063303391
1;200;40;6;38;-1;5,750606906832065
2;200;40;2;41;-1;5,751119453741067
2;200;40;2;41;-1;5,7511739913670255
1;200;40;9;41;-1;5,751281045828259
1;200;40;1;40;-1;5,7518202866026815
1;200;40;4;40;-1;5,7525605733226
1;200;40;7;41;-1;5,752948778947198
2;200;40;0;41;-1;5,753469066198602
2;200;40;0;38;-1;5,753524310721503
2;200;40;3;41;-1;5,753738230422746
2;200;40;3;40;-1;5,753798579750885
1;200;40;2;41;-1;5,754534615567228
1;200;40;5;41;-1;5,755144307275532
1;200;40;8;41;-1;5,755270461659851
2;200;40;4;39;-1;5,755530537280399
2;200;40;4;41;-1;5,755710445336176
2;200;40;1;40;-1;5,755872730385798
2;200;40;1;41;-1;5,75610823362995
1;200;40;0;41;-1;5,7561634749612445
1;200;40;3;41;-1;5,757006689823189
1;200;40;6;37;-1;5,757453003788128
2;200;40;5;41;-1;5,757516610318176
2;200;40;5;41;-1;5,757611487075756
2;200;40;2;41;-1;5,758031806700475
2;200;40;2;38;-1;5,758037266070568
1;200;40;9;41;-1;5,758258221665096
1;200;40;1;41;-1;5,758641273582359
1;200;40;4;41;-1;5,7594896585615505
2;200;40;6;41;-1;5,759771125687911
2;200;40;6;41;-1;5,759817641014434
1;200;40;7;41;-1;5,760003701861343
2;200;40;0;41;-1;5,760584248741298
2;200;40;0;40;-1;5,760592614803617
2;200;40;3;41;-1;5,760932217912169
2;200;40;3;41;-1;5,761010177383513
1;200;40;2;40;-1;5,761679409418513
2;200;40;7;38;-1;5,762276132912825
2;200;40;7;41;-1;5,762334273900454
1;200;40;5;40;-1;5,762603384198823
1;200;40;8;41;-1;5,762854695211916
2;200;40;4;38;-1;5,76309710596427
2;200;40;4;40;-1;5,763238481956801
2;200;40;1;41;-1;5,7633367861141265
2;200;40;1;38;-1;5,763589692904769
1;200;40;0;39;-1;5,763612948633458
1;200;40;3;41;-1;5,764540323242369
2;200;40;8;39;-1;5,764669711266635
2;200;40;8;41;-1;5,764879007449741
2;200;40;5;38;-1;5,765132678584015
1;200;40;6;38;-1;5,765237325722428
2;200;40;5;38;-1;5,7653761435011
2;200;40;2;38;-1;5,76586633190891
2;200;40;2;41;-1;5,765970977383641
1;200;40;9;41;-1;5,766122131547942
1;200;40;1;40;-1;5,766416312478155
2;200;40;9;38;-1;5,7670800051242015
2;200;40;9;39;-1;5,767103259076955
1;200;40;4;38;-1;5,767158487168748
2;200;40;6;41;-1;5,7673710948076895
2;200;40;6;41;-1;5,767373645729153
1;200;40;7;41;-1;5,7676118186816385
2;200;40;0;41;-1;5,768263866774044
2;200;40;0;41;-1;5,768403386684851
2;200;40;3;41;-1;5,76854871948595
2;200;40;3;40;-1;5,7687114916909685
8;200;40;0;41;-1;5,769496930607078
1;200;40;2;40;-1;5,769563782136166
8;200;40;0;41;-1;5,769592847988793
8;200;40;0;41;-1;5,769659699381785
8;200;40;0;39;-1;5,769664978637657
8;200;40;0;41;-1;5,769702764157706
8;200;40;0;41;-1;5,769740549647452
8;200;40;0;41;-1;5,769876802524536
8;200;40;0;40;-1;5,769879353142292
2;200;40;7;41;-1;5,770275415176442
2;200;40;7;41;-1;5,770359704774102
1;200;40;5;40;-1;5,770452179838004
1;200;40;8;41;-1;5,770777531990371
2;200;40;4;41;-1;5,771122337242101
2;200;40;4;39;-1;5,771277329131681
2;200;40;1;39;-1;5,771314579266048
2;200;40;1;38;-1;5,771735660064377
1;200;40;0;38;-1;5,771828666305187
8;200;40;1;41;-1;5,772162963746644
8;200;40;1;40;-1;5,772171326925266
8;200;40;1;41;-1;5,7722120167779725
8;200;40;1;38;-1;5,772267238664723
8;200;40;1;38;-1;5,77228449909826
8;200;40;1;38;-1;5,772295768657962
8;200;40;1;37;-1;5,772350456304743
8;200;40;1;38;-1;5,772416235349979
1;200;40;3;38;-1;5,773013882187536
2;200;40;8;41;-1;5,773158487969185
2;200;40;8;41;-1;5,773250778993818
2;200;40;5;40;-1;5,773543250974613
1;200;40;6;41;-1;5,773653691447066
2;200;40;5;40;-1;5,773818639319124
2;200;40;2;40;-1;5,774285128781133
2;200;40;2;41;-1;5,774325816749677
8;200;40;2;40;-1;5,774389754914964
8;200;40;2;39;-1;5,77446531808934
8;200;40;2;39;-1;5,7744972870881695
8;200;40;2;39;-1;5,774598472154644
8;200;40;2;37;-1;5,774598472154644
8;200;40;2;40;-1;5,774661875607236
8;200;40;2;40;-1;5,774682041316524
8;200;40;2;41;-1;5,774827175954123
1;200;40;9;39;-1;5,774829725970636
1;200;40;1;40;-1;5,775201780708215
2;200;40;9;41;-1;5,776120907397672
2;200;40;9;41;-1;5,7762604032486005
1;200;40;4;40;-1;5,7762952771467955
2;200;40;6;40;-1;5,7765143629136375
2;200;40;6;39;-1;5,7765143629136375
1;200;40;7;39;-1;5,7769138052975775
8;200;40;3;39;-1;5,777204649433441
8;200;40;3;39;-1;5,777244800225226
8;200;40;3;41;-1;5,777244622038739
8;200;40;3;39;-1;5,777380851921652
8;200;40;3;40;-1;5,777401016330624
8;200;40;3;39;-1;5,7774674998523405
2;200;40;0;39;-1;5,77746732165944
8;200;40;3;40;-1;5,777565771905519
8;200;40;3;40;-1;5,777573955539885
2;200;40;0;37;-1;5,777655325529563
2;200;40;3;37;-1;5,777962833167169
2;200;40;3;40;-1;5,778015142025461
8;200;40;0;40;-1;5,77864942309117
1;200;40;2;39;-1;5,778739509184914
8;200;40;0;38;-1;5,778829238641981
8;200;40;0;39;-1;5,778898982458844
8;200;40;0;39;-1;5,779032657819232
8;200;40;0;36;-1;5,779081524768369
8;200;40;0;38;-1;5,779081346528893
8;200;40;0;40;-1;5,779170362326739
8;200;40;0;37;-1;5,7792539224769275
2;200;40;7;40;-1;5,7795543595437024
2;200;40;7;41;-1;5,779672790215005
8;200;40;4;40;-1;5,7797447256204295
8;200;40;4;38;-1;5,7797441908449425
8;200;40;4;41;-1;5,779825556947759
8;200;40;4;39;-1;5,779839908332939
8;200;40;4;38;-1;5,779972867805591
1;200;40;5;40;-1;5,780094203220378
8;200;40;4;39;-1;5,780175568694703
8;200;40;4;39;-1;5,780195910041327
8;200;40;4;41;-1;5,780248216320885
1;200;40;8;40;-1;5,780547166795821
2;200;40;4;40;-1;5,780764394453117
2;200;40;4;38;-1;5,781007417164287
2;200;40;1;36;-1;5,7810070605744555
1;200;40;0;39;-1;5,781464221985073
2;200;40;1;38;-1;5,781464221985073
8;200;40;1;39;-1;5,781884316545343
8;200;40;1;41;-1;5,781942432486363
8;200;40;1;39;-1;5,782005646643854
8;200;40;1;39;-1;5,7820085524347435
8;200;40;1;41;-1;5,7821097200228655
8;200;40;1;40;-1;5,782252103237127
8;200;40;1;41;-1;5,782327653339329
8;200;40;1;40;-1;5,78239922754376
8;200;40;5;38;-1;5,782614253725624
8;200;40;5;46;-1;5,782634415647479
8;200;40;5;40;-1;5,78276226852872
8;200;40;5;39;-1;5,782808225358931
8;200;40;5;39;-1;5,782880155413177
8;200;40;5;41;-1;5,782880155413177
